지점,지점명,일시,기온(°C),강수량(mm),습도(%),전운량(10분위),시정(10m),date,시간,PM10,PM25
108,서울,2023-10-12 19:00:00,19.1,0.0,59,6,2669,2023-10-12,19,43.0,19.0
108,서울,2023-10-12 20:00:00,18.4,0.0,61,7,2692,2023-10-12,20,41.0,26.0
108,서울,2023-10-12 21:00:00,17.8,0.0,60,9,2757,2023-10-12,21,36.0,20.0
108,서울,2023-10-12 22:00:00,17.3,0.0,62,7,2437,2023-10-12,22,38.0,22.0
108,서울,2023-10-12 23:00:00,16.8,0.0,65,8,1751,2023-10-12,23,42.0,24.0
108,서울,2023-10-13 00:00:00,16.3,0.0,68,8,1782,2023-10-13,0,40.0,27.0
108,서울,2023-10-13 01:00:00,16.0,0.0,68,7,2303,2023-10-13,1,39.0,22.0
108,서울,2023-10-13 02:00:00,15.9,0.0,71,8,2150,2023-10-13,2,39.0,24.0
108,서울,2023-10-13 03:00:00,15.4,0.0,75,8,2011,2023-10-13,3,33.0,21.0
108,서울,2023-10-13 04:00:00,15.0,0.0,76,9,1977,2023-10-13,4,32.0,20.0
108,서울,2023-10-13 05:00:00,14.7,0.0,79,9,1900,2023-10-13,5,29.0,17.0
108,서울,2023-10-13 06:00:00,14.4,0.0,80,9,1699,2023-10-13,6,33.0,18.0
108,서울,2023-10-13 07:00:00,14.3,0.0,80,9,1592,2023-10-13,7,32.0,18.0
108,서울,2023-10-13 08:00:00,14.9,0.0,80,9,1754,2023-10-13,8,35.0,21.0
108,서울,2023-10-13 09:00:00,15.9,0.0,78,9,1618,2023-10-13,9,39.0,21.0
108,서울,2023-10-13 10:00:00,17.9,0.0,69,8,1766,2023-10-13,10,45.0,19.0
108,서울,2023-10-13 11:00:00,19.5,0.0,63,10,1802,2023-10-13,11,52.0,24.0
108,서울,2023-10-13 12:00:00,21.1,0.0,58,8,1766,2023-10-13,12,46.0,20.0
108,서울,2023-10-13 13:00:00,21.4,0.0,52,10,2104,2023-10-13,13,33.0,19.0
108,서울,2023-10-13 14:00:00,21.3,0.0,53,10,1786,2023-10-13,14,32.0,17.0
108,서울,2023-10-13 15:00:00,20.6,0.0,56,9,1761,2023-10-13,15,39.0,20.0
108,서울,2023-10-13 16:00:00,20.9,0.0,55,9,1193,2023-10-13,16,40.0,24.0
108,서울,2023-10-13 17:00:00,20.6,0.0,54,8,1334,2023-10-13,17,45.0,24.0
108,서울,2023-10-13 18:00:00,19.6,0.0,59,8,1290,2023-10-13,18,47.0,26.0
108,서울,2023-10-13 19:00:00,18.6,0.0,66,6,1097,2023-10-13,19,49.0,28.0
108,서울,2023-10-13 20:00:00,17.9,0.0,70,5,1097,2023-10-13,20,54.0,31.0
108,서울,2023-10-13 21:00:00,17.4,0.0,71,8,1228,2023-10-13,21,47.0,29.0
108,서울,2023-10-13 22:00:00,16.9,0.0,72,8,1398,2023-10-13,22,41.0,27.0
108,서울,2023-10-13 23:00:00,16.3,0.0,76,7,1344,2023-10-13,23,41.0,25.0
108,서울,2023-10-14 00:00:00,15.5,0.0,80,2,1288,2023-10-14,0,42.0,26.0
108,서울,2023-10-14 01:00:00,15.1,0.0,81,7,1522,2023-10-14,1,38.0,25.0
108,서울,2023-10-14 02:00:00,14.8,0.0,77,7,1888,2023-10-14,2,38.0,27.0
108,서울,2023-10-14 03:00:00,14.6,0.0,79,9,1747,2023-10-14,3,34.0,22.0
108,서울,2023-10-14 04:00:00,14.2,0.0,83,2,1219,2023-10-14,4,33.0,26.0
108,서울,2023-10-14 05:00:00,13.6,0.0,84,1,952,2023-10-14,5,34.0,23.0
108,서울,2023-10-14 06:00:00,13.4,0.0,88,7,890,2023-10-14,6,36.0,23.0
108,서울,2023-10-14 07:00:00,13.7,0.0,89,9,756,2023-10-14,7,38.0,26.0
108,서울,2023-10-14 08:00:00,14.1,0.2,90,10,504,2023-10-14,8,40.0,25.0
108,서울,2023-10-14 09:00:00,14.6,1.3,92,10,372,2023-10-14,9,34.0,25.0
108,서울,2023-10-14 10:00:00,14.9,0.0,90,10,387,2023-10-14,10,29.0,23.0
108,서울,2023-10-14 11:00:00,15.0,0.1,91,10,251,2023-10-14,11,24.0,17.0
108,서울,2023-10-14 12:00:00,15.0,1.5,90,10,269,2023-10-14,12,24.0,20.0
108,서울,2023-10-14 13:00:00,14.7,2.0,89,10,450,2023-10-14,13,19.0,13.0
108,서울,2023-10-14 14:00:00,16.7,0.7,83,8,1167,2023-10-14,14,30.0,18.0
108,서울,2023-10-14 15:00:00,17.2,0.0,74,7,1711,2023-10-14,15,24.0,17.0
108,서울,2023-10-14 16:00:00,18.2,0.0,71,3,2260,2023-10-14,16,20.0,14.0
108,서울,2023-10-14 17:00:00,17.1,0.0,73,1,1427,2023-10-14,17,18.0,12.0
108,서울,2023-10-14 18:00:00,16.0,0.0,78,1,1311,2023-10-14,18,22.0,13.0
108,서울,2023-10-14 19:00:00,14.9,0.0,82,0,1219,2023-10-14,19,20.0,12.0
108,서울,2023-10-14 20:00:00,14.5,0.0,84,2,1175,2023-10-14,20,22.0,15.0
108,서울,2023-10-14 21:00:00,14.1,0.0,87,0,988,2023-10-14,21,23.0,15.0
108,서울,2023-10-14 22:00:00,13.6,0.0,88,2,997,2023-10-14,22,24.0,14.0
108,서울,2023-10-14 23:00:00,13.3,0.0,89,0,912,2023-10-14,23,24.0,15.0
108,서울,2023-10-15 00:00:00,12.9,0.0,91,0,667,2023-10-15,0,25.0,16.0
108,서울,2023-10-15 01:00:00,12.7,0.0,92,1,674,2023-10-15,1,21.0,14.0
108,서울,2023-10-15 02:00:00,12.3,0.0,93,4,485,2023-10-15,2,23.0,13.0
108,서울,2023-10-15 03:00:00,12.1,0.0,94,0,529,2023-10-15,3,20.0,11.0
108,서울,2023-10-15 04:00:00,11.7,0.0,93,0,396,2023-10-15,4,24.0,14.0
108,서울,2023-10-15 05:00:00,11.4,0.0,95,0,519,2023-10-15,5,21.0,14.0
108,서울,2023-10-15 06:00:00,11.2,0.0,94,0,535,2023-10-15,6,25.0,13.0
108,서울,2023-10-15 07:00:00,11.0,0.0,95,6,531,2023-10-15,7,26.0,15.0
108,서울,2023-10-15 08:00:00,11.8,0.0,97,7,463,2023-10-15,8,28.0,19.0
108,서울,2023-10-15 09:00:00,13.6,0.0,93,4,716,2023-10-15,9,27.0,20.0
108,서울,2023-10-15 10:00:00,15.3,0.0,80,4,1405,2023-10-15,10,32.0,22.0
108,서울,2023-10-15 11:00:00,16.9,0.0,74,6,2055,2023-10-15,11,26.0,17.0
108,서울,2023-10-15 12:00:00,17.7,0.0,69,6,2153,2023-10-15,12,22.0,15.0
108,서울,2023-10-15 13:00:00,19.1,0.0,62,4,1956,2023-10-15,13,23.0,18.0
108,서울,2023-10-15 14:00:00,20.7,0.0,54,2,2169,2023-10-15,14,28.0,19.0
108,서울,2023-10-15 15:00:00,20.7,0.0,57,2,2351,2023-10-15,15,27.0,18.0
108,서울,2023-10-15 16:00:00,20.5,0.0,61,6,2438,2023-10-15,16,24.0,17.0
108,서울,2023-10-15 17:00:00,19.5,0.0,65,6,2090,2023-10-15,17,24.0,15.0
108,서울,2023-10-15 18:00:00,18.9,0.0,68,1,1762,2023-10-15,18,30.0,24.0
108,서울,2023-10-15 19:00:00,18.1,0.0,69,2,2344,2023-10-15,19,31.0,20.0
108,서울,2023-10-15 20:00:00,17.6,0.0,75,0,2344,2023-10-15,20,33.0,17.0
108,서울,2023-10-15 21:00:00,17.4,0.0,81,0,1875,2023-10-15,21,30.0,16.0
108,서울,2023-10-15 22:00:00,17.1,0.0,83,0,1534,2023-10-15,22,31.0,16.0
108,서울,2023-10-15 23:00:00,17.1,0.0,84,5,1285,2023-10-15,23,28.0,15.0
108,서울,2023-10-16 00:00:00,16.9,0.0,84,3,1147,2023-10-16,0,31.0,19.0
108,서울,2023-10-16 01:00:00,16.3,0.0,79,5,1250,2023-10-16,1,32.0,16.0
108,서울,2023-10-16 02:00:00,15.2,0.0,77,1,1278,2023-10-16,2,47.0,29.0
108,서울,2023-10-16 03:00:00,14.4,0.0,78,0,1292,2023-10-16,3,46.0,22.0
108,서울,2023-10-16 04:00:00,13.6,0.0,78,0,1445,2023-10-16,4,52.0,26.0
108,서울,2023-10-16 05:00:00,13.1,0.0,80,0,1527,2023-10-16,5,50.0,22.0
108,서울,2023-10-16 06:00:00,12.6,0.0,76,0,1685,2023-10-16,6,48.0,23.0
108,서울,2023-10-16 07:00:00,11.8,0.0,74,0,1848,2023-10-16,7,47.0,22.0
108,서울,2023-10-16 08:00:00,12.2,0.0,70,0,2081,2023-10-16,8,50.0,23.0
108,서울,2023-10-16 09:00:00,13.3,0.0,64,0,2295,2023-10-16,9,52.0,23.0
108,서울,2023-10-16 10:00:00,14.8,0.0,54,0,2257,2023-10-16,10,54.0,21.0
108,서울,2023-10-16 11:00:00,15.8,0.0,49,0,2439,2023-10-16,11,47.0,20.0
108,서울,2023-10-16 12:00:00,17.5,0.0,39,0,3250,2023-10-16,12,44.0,19.0
108,서울,2023-10-16 13:00:00,18.7,0.0,33,0,4164,2023-10-16,13,41.0,18.0
108,서울,2023-10-16 14:00:00,19.3,0.0,39,0,2471,2023-10-16,14,46.0,21.0
108,서울,2023-10-16 15:00:00,19.1,0.0,37,0,2623,2023-10-16,15,47.0,20.0
108,서울,2023-10-16 16:00:00,18.7,0.0,43,0,1889,2023-10-16,16,51.0,18.0
108,서울,2023-10-16 17:00:00,17.8,0.0,46,0,1919,2023-10-16,17,54.0,22.0
108,서울,2023-10-16 18:00:00,16.2,0.0,47,0,2429,2023-10-16,18,53.0,22.0
108,서울,2023-10-16 19:00:00,15.3,0.0,46,0,2970,2023-10-16,19,52.0,21.0
108,서울,2023-10-16 20:00:00,14.3,0.0,51,0,3000,2023-10-16,20,50.0,18.0
108,서울,2023-10-16 21:00:00,13.4,0.0,56,0,2657,2023-10-16,21,41.0,17.0
108,서울,2023-10-16 22:00:00,12.7,0.0,57,0,2643,2023-10-16,22,39.0,15.0
108,서울,2023-10-16 23:00:00,11.6,0.0,55,0,3031,2023-10-16,23,38.0,13.0
108,서울,2023-10-17 00:00:00,10.7,0.0,59,0,3074,2023-10-17,0,39.0,14.0
108,서울,2023-10-17 01:00:00,9.9,0.0,62,0,3117,2023-10-17,1,33.0,10.0
108,서울,2023-10-17 02:00:00,9.3,0.0,64,0,3103,2023-10-17,2,34.0,15.0
108,서울,2023-10-17 03:00:00,9.0,0.0,69,0,3060,2023-10-17,3,32.0,11.0
108,서울,2023-10-17 04:00:00,8.5,0.0,68,0,3177,2023-10-17,4,30.0,8.0
108,서울,2023-10-17 05:00:00,8.5,0.0,65,0,3321,2023-10-17,5,29.0,11.0
108,서울,2023-10-17 06:00:00,8.1,0.0,71,0,3568,2023-10-17,6,27.0,14.0
108,서울,2023-10-17 07:00:00,7.5,0.0,77,0,3291,2023-10-17,7,31.0,12.0
108,서울,2023-10-17 08:00:00,8.4,0.0,79,0,2717,2023-10-17,8,41.0,18.0
108,서울,2023-10-17 09:00:00,11.5,0.0,71,0,2561,2023-10-17,9,48.0,20.0
108,서울,2023-10-17 10:00:00,13.8,0.0,58,0,2136,2023-10-17,10,51.0,21.0
108,서울,2023-10-17 11:00:00,16.1,0.0,43,0,2813,2023-10-17,11,44.0,19.0
108,서울,2023-10-17 12:00:00,18.0,0.0,40,0,3224,2023-10-17,12,41.0,11.0
108,서울,2023-10-17 13:00:00,19.4,0.0,33,0,3361,2023-10-17,13,32.0,15.0
108,서울,2023-10-17 14:00:00,20.4,0.0,30,0,3556,2023-10-17,14,32.0,14.0
108,서울,2023-10-17 15:00:00,20.6,0.0,29,0,3597,2023-10-17,15,36.0,14.0
108,서울,2023-10-17 16:00:00,20.1,0.0,30,0,2723,2023-10-17,16,33.0,7.0
108,서울,2023-10-17 17:00:00,19.7,0.0,36,0,2761,2023-10-17,17,35.0,16.0
108,서울,2023-10-17 18:00:00,17.6,0.0,43,0,2963,2023-10-17,18,41.0,16.0
108,서울,2023-10-17 19:00:00,16.1,0.0,48,0,3515,2023-10-17,19,42.0,17.0
108,서울,2023-10-17 20:00:00,14.8,0.0,51,0,3417,2023-10-17,20,43.0,20.0
108,서울,2023-10-17 21:00:00,14.0,0.0,58,0,2855,2023-10-17,21,36.0,17.0
108,서울,2023-10-17 22:00:00,13.2,0.0,56,0,3141,2023-10-17,22,36.0,17.0
108,서울,2023-10-17 23:00:00,12.6,0.0,63,0,2716,2023-10-17,23,33.0,17.0
108,서울,2023-10-18 00:00:00,11.9,0.0,64,0,2974,2023-10-18,0,33.0,18.0
108,서울,2023-10-18 01:00:00,11.2,0.0,68,2,2863,2023-10-18,1,33.0,17.0
108,서울,2023-10-18 02:00:00,10.7,0.0,71,0,2838,2023-10-18,2,33.0,17.0
108,서울,2023-10-18 03:00:00,10.3,0.0,71,0,2828,2023-10-18,3,31.0,18.0
108,서울,2023-10-18 04:00:00,9.8,0.0,76,3,2710,2023-10-18,4,30.0,19.0
108,서울,2023-10-18 05:00:00,9.6,0.0,77,5,2786,2023-10-18,5,29.0,17.0
108,서울,2023-10-18 06:00:00,9.3,0.0,76,4,2721,2023-10-18,6,31.0,18.0
108,서울,2023-10-18 07:00:00,9.3,0.0,79,2,2672,2023-10-18,7,31.0,15.0
108,서울,2023-10-18 08:00:00,10.2,0.0,78,3,2661,2023-10-18,8,36.0,22.0
108,서울,2023-10-18 09:00:00,12.7,0.0,68,3,2131,2023-10-18,9,41.0,21.0
108,서울,2023-10-18 10:00:00,14.8,0.0,64,6,1926,2023-10-18,10,45.0,24.0
108,서울,2023-10-18 11:00:00,17.0,0.0,60,8,1643,2023-10-18,11,43.0,23.0
108,서울,2023-10-18 12:00:00,19.2,0.0,55,6,1601,2023-10-18,12,44.0,26.0
108,서울,2023-10-18 13:00:00,20.4,0.0,51,7,1733,2023-10-18,13,41.0,26.0
108,서울,2023-10-18 14:00:00,21.1,0.0,47,4,2007,2023-10-18,14,45.0,27.0
108,서울,2023-10-18 15:00:00,21.6,0.0,42,0,1898,2023-10-18,15,45.0,21.0
108,서울,2023-10-18 16:00:00,20.5,0.0,51,6,2697,2023-10-18,16,39.0,18.0
108,서울,2023-10-18 17:00:00,19.3,0.0,60,3,2333,2023-10-18,17,32.0,16.0
108,서울,2023-10-18 18:00:00,18.1,0.0,69,2,2969,2023-10-18,18,27.0,14.0
108,서울,2023-10-18 19:00:00,17.6,0.0,75,6,2226,2023-10-18,19,28.0,12.0
108,서울,2023-10-18 20:00:00,17.3,0.0,78,6,2729,2023-10-18,20,32.0,15.0
108,서울,2023-10-18 21:00:00,17.3,0.0,77,9,2342,2023-10-18,21,27.0,14.0
108,서울,2023-10-18 22:00:00,17.4,0.0,78,7,2437,2023-10-18,22,31.0,18.0
108,서울,2023-10-18 23:00:00,17.4,0.0,78,7,1904,2023-10-18,23,27.0,14.0
108,서울,2023-10-19 00:00:00,17.4,0.0,78,8,1485,2023-10-19,0,30.0,18.0
108,서울,2023-10-19 01:00:00,17.3,0.0,80,9,1243,2023-10-19,1,26.0,13.0
108,서울,2023-10-19 02:00:00,17.1,0.0,81,8,1216,2023-10-19,2,25.0,16.0
108,서울,2023-10-19 03:00:00,17.2,0.0,83,9,1233,2023-10-19,3,22.0,10.0
108,서울,2023-10-19 04:00:00,17.3,0.0,83,8,1410,2023-10-19,4,21.0,11.0
108,서울,2023-10-19 05:00:00,17.2,0.0,84,9,1289,2023-10-19,5,18.0,7.0
108,서울,2023-10-19 06:00:00,17.0,0.0,81,10,1484,2023-10-19,6,21.0,12.0
108,서울,2023-10-19 07:00:00,17.0,0.2,86,10,784,2023-10-19,7,23.0,10.0
108,서울,2023-10-19 08:00:00,16.6,7.3,92,10,142,2023-10-19,8,26.0,11.0
108,서울,2023-10-19 09:00:00,16.6,0.5,92,10,316,2023-10-19,9,21.0,16.0
108,서울,2023-10-19 10:00:00,16.8,0.2,92,10,272,2023-10-19,10,23.0,10.0
108,서울,2023-10-19 11:00:00,17.2,0.0,92,10,237,2023-10-19,11,19.0,12.0
108,서울,2023-10-19 12:00:00,17.6,0.0,89,10,479,2023-10-19,12,20.0,13.0
108,서울,2023-10-19 13:00:00,18.0,0.0,88,10,409,2023-10-19,13,17.0,11.0
108,서울,2023-10-19 14:00:00,18.6,0.0,87,10,520,2023-10-19,14,20.0,16.0
108,서울,2023-10-19 15:00:00,18.8,0.0,85,9,538,2023-10-19,15,22.0,12.0
108,서울,2023-10-19 16:00:00,18.6,0.0,85,10,508,2023-10-19,16,27.0,18.0
108,서울,2023-10-19 17:00:00,18.3,0.0,78,9,1130,2023-10-19,17,29.0,17.0
108,서울,2023-10-19 18:00:00,17.8,0.0,79,9,1388,2023-10-19,18,33.0,19.0
108,서울,2023-10-19 19:00:00,17.1,0.0,79,9,1576,2023-10-19,19,34.0,20.0
108,서울,2023-10-19 20:00:00,16.9,0.0,83,10,881,2023-10-19,20,41.0,19.0
108,서울,2023-10-19 21:00:00,16.4,0.0,83,9,1104,2023-10-19,21,39.0,24.0
108,서울,2023-10-19 22:00:00,16.0,0.0,70,10,2404,2023-10-19,22,38.0,19.0
108,서울,2023-10-19 23:00:00,15.5,0.0,65,10,2834,2023-10-19,23,31.0,15.0
108,서울,2023-10-20 00:00:00,14.9,0.0,68,10,2784,2023-10-20,0,30.0,14.0
108,서울,2023-10-20 01:00:00,14.4,0.0,66,10,3365,2023-10-20,1,25.0,10.0
108,서울,2023-10-20 02:00:00,14.0,0.0,59,10,4116,2023-10-20,2,24.0,6.0
108,서울,2023-10-20 03:00:00,13.8,0.0,59,10,3514,2023-10-20,3,20.0,7.0
108,서울,2023-10-20 04:00:00,13.4,0.0,58,10,4069,2023-10-20,4,22.0,11.0
108,서울,2023-10-20 05:00:00,12.5,0.0,51,2,3775,2023-10-20,5,28.0,10.0
108,서울,2023-10-20 06:00:00,11.3,0.0,52,0,3620,2023-10-20,6,26.0,9.0
108,서울,2023-10-20 07:00:00,10.5,0.0,50,0,4199,2023-10-20,7,24.0,10.0
108,서울,2023-10-20 08:00:00,10.6,0.0,50,0,4702,2023-10-20,8,24.0,8.0
108,서울,2023-10-20 09:00:00,11.9,0.0,50,0,4552,2023-10-20,9,28.0,8.0
108,서울,2023-10-20 10:00:00,12.7,0.0,43,0,4882,2023-10-20,10,30.0,2.0
108,서울,2023-10-20 11:00:00,13.5,0.0,38,1,4659,2023-10-20,11,25.0,7.0
108,서울,2023-10-20 12:00:00,14.0,0.0,35,0,4735,2023-10-20,12,22.0,4.0
108,서울,2023-10-20 13:00:00,14.7,0.0,37,0,4321,2023-10-20,13,23.0,6.0
108,서울,2023-10-20 14:00:00,14.9,0.0,35,0,5000,2023-10-20,14,27.0,1.0
108,서울,2023-10-20 15:00:00,14.6,0.0,37,0,4344,2023-10-20,15,28.0,6.0
108,서울,2023-10-20 16:00:00,14.0,0.0,35,0,4946,2023-10-20,16,23.0,3.0
108,서울,2023-10-20 17:00:00,12.9,0.0,36,0,4764,2023-10-20,17,20.0,3.0
108,서울,2023-10-20 18:00:00,11.1,0.0,39,0,4872,2023-10-20,18,19.0,8.0
108,서울,2023-10-20 19:00:00,10.0,0.0,44,0,4553,2023-10-20,19,21.0,4.0
108,서울,2023-10-20 20:00:00,9.6,0.0,45,0,4777,2023-10-20,20,21.0,9.0
108,서울,2023-10-20 21:00:00,9.0,0.0,48,0,4452,2023-10-20,21,20.0,5.0
108,서울,2023-10-20 22:00:00,8.2,0.0,51,0,4015,2023-10-20,22,21.0,6.0
108,서울,2023-10-20 23:00:00,7.7,0.0,53,0,4152,2023-10-20,23,19.0,5.0
108,서울,2023-10-21 00:00:00,7.3,0.0,55,0,3950,2023-10-21,0,20.0,5.0
108,서울,2023-10-21 01:00:00,6.8,0.0,57,0,3846,2023-10-21,1,19.0,5.0
108,서울,2023-10-21 02:00:00,6.7,0.0,60,0,3637,2023-10-21,2,20.0,9.0
108,서울,2023-10-21 03:00:00,6.3,0.0,66,0,3737,2023-10-21,3,21.0,7.0
108,서울,2023-10-21 04:00:00,6.0,0.0,67,0,3644,2023-10-21,4,18.0,11.0
108,서울,2023-10-21 05:00:00,6.2,0.0,65,8,3850,2023-10-21,5,15.0,5.0
108,서울,2023-10-21 06:00:00,7.0,0.0,69,9,3887,2023-10-21,6,18.0,1.0
108,서울,2023-10-21 07:00:00,7.7,0.0,70,9,3626,2023-10-21,7,18.0,5.0
108,서울,2023-10-21 08:00:00,7.7,0.1,76,10,1776,2023-10-21,8,25.0,10.0
108,서울,2023-10-21 09:00:00,7.5,1.0,80,0,3442,2023-10-21,9,20.0,11.0
108,서울,2023-10-21 10:00:00,9.8,0.0,73,0,3463,2023-10-21,10,19.0,3.0
108,서울,2023-10-21 11:00:00,12.9,0.0,64,0,3121,2023-10-21,11,19.0,9.0
108,서울,2023-10-21 12:00:00,13.8,0.0,46,0,4497,2023-10-21,12,21.0,2.0
108,서울,2023-10-21 13:00:00,14.5,0.0,47,0,4475,2023-10-21,13,20.0,8.0
108,서울,2023-10-21 14:00:00,15.6,0.0,42,0,3972,2023-10-21,14,26.0,7.0
108,서울,2023-10-21 15:00:00,16.4,0.0,38,0,4367,2023-10-21,15,24.0,9.0
108,서울,2023-10-21 16:00:00,16.2,0.0,37,0,4318,2023-10-21,16,22.0,2.0
108,서울,2023-10-21 17:00:00,15.1,0.0,32,0,4709,2023-10-21,17,19.0,4.0
108,서울,2023-10-21 18:00:00,13.3,0.0,34,0,4830,2023-10-21,18,19.0,1.0
108,서울,2023-10-21 19:00:00,12.2,0.0,38,0,4528,2023-10-21,19,19.0,6.0
108,서울,2023-10-21 20:00:00,11.2,0.0,44,0,4088,2023-10-21,20,23.0,5.0
108,서울,2023-10-21 21:00:00,10.5,0.0,47,0,3806,2023-10-21,21,24.0,8.0
108,서울,2023-10-21 22:00:00,9.6,0.0,52,0,3571,2023-10-21,22,26.0,12.0
108,서울,2023-10-21 23:00:00,9.1,0.0,55,0,3520,2023-10-21,23,27.0,10.0
108,서울,2023-10-22 00:00:00,8.6,0.0,58,0,3586,2023-10-22,0,29.0,10.0
108,서울,2023-10-22 01:00:00,8.0,0.0,60,0,3277,2023-10-22,1,25.0,11.0
108,서울,2023-10-22 02:00:00,7.3,0.0,63,0,3265,2023-10-22,2,25.0,14.0
108,서울,2023-10-22 03:00:00,6.7,0.0,70,0,3117,2023-10-22,3,20.0,10.0
108,서울,2023-10-22 04:00:00,6.6,0.0,72,0,3109,2023-10-22,4,22.0,9.0
108,서울,2023-10-22 05:00:00,6.3,0.0,74,0,3037,2023-10-22,5,20.0,8.0
108,서울,2023-10-22 06:00:00,5.9,0.0,74,0,3131,2023-10-22,6,23.0,9.0
108,서울,2023-10-22 07:00:00,5.5,0.0,75,0,3325,2023-10-22,7,21.0,10.0
108,서울,2023-10-22 08:00:00,6.2,0.0,77,0,3089,2023-10-22,8,24.0,9.0
108,서울,2023-10-22 09:00:00,9.1,0.0,68,0,3157,2023-10-22,9,25.0,12.0
108,서울,2023-10-22 10:00:00,11.9,0.0,58,0,2660,2023-10-22,10,27.0,7.0
108,서울,2023-10-22 11:00:00,14.0,0.0,48,1,3220,2023-10-22,11,23.0,12.0
108,서울,2023-10-22 12:00:00,15.8,0.0,44,4,3573,2023-10-22,12,22.0,10.0
108,서울,2023-10-22 13:00:00,17.1,0.0,45,7,3396,2023-10-22,13,23.0,11.0
108,서울,2023-10-22 14:00:00,17.6,0.0,48,7,3409,2023-10-22,14,24.0,10.0
108,서울,2023-10-22 15:00:00,18.3,0.0,50,8,3134,2023-10-22,15,26.0,9.0
108,서울,2023-10-22 16:00:00,18.3,0.0,54,8,3522,2023-10-22,16,26.0,5.0
108,서울,2023-10-22 17:00:00,17.2,0.0,61,8,3900,2023-10-22,17,23.0,8.0
108,서울,2023-10-22 18:00:00,16.3,0.0,68,8,3393,2023-10-22,18,24.0,10.0
108,서울,2023-10-22 19:00:00,15.8,0.0,70,8,2774,2023-10-22,19,25.0,10.0
108,서울,2023-10-22 20:00:00,15.2,0.0,74,7,2619,2023-10-22,20,25.0,10.0
108,서울,2023-10-22 21:00:00,15.0,0.0,77,7,2521,2023-10-22,21,24.0,11.0
108,서울,2023-10-22 22:00:00,14.3,0.0,78,5,2283,2023-10-22,22,30.0,17.0
108,서울,2023-10-22 23:00:00,13.3,0.0,84,6,1943,2023-10-22,23,27.0,12.0
108,서울,2023-10-23 00:00:00,13.0,0.0,87,7,1780,2023-10-23,0,27.0,17.0
108,서울,2023-10-23 01:00:00,12.3,0.0,86,6,1517,2023-10-23,1,25.0,11.0
108,서울,2023-10-23 02:00:00,11.8,0.0,87,0,1409,2023-10-23,2,26.0,14.0
108,서울,2023-10-23 03:00:00,11.6,0.0,89,6,1059,2023-10-23,3,25.0,11.0
108,서울,2023-10-23 04:00:00,11.6,0.0,90,4,973,2023-10-23,4,25.0,11.0
108,서울,2023-10-23 05:00:00,11.4,0.0,90,3,896,2023-10-23,5,23.0,11.0
108,서울,2023-10-23 06:00:00,11.4,0.0,91,3,903,2023-10-23,6,26.0,15.0
108,서울,2023-10-23 07:00:00,11.2,0.0,91,2,795,2023-10-23,7,27.0,12.0
108,서울,2023-10-23 08:00:00,11.7,0.0,93,2,844,2023-10-23,8,31.0,18.0
108,서울,2023-10-23 09:00:00,13.3,0.0,88,4,948,2023-10-23,9,37.0,17.0
108,서울,2023-10-23 10:00:00,15.3,0.0,78,0,951,2023-10-23,10,42.0,18.0
108,서울,2023-10-23 11:00:00,17.4,0.0,73,6,1128,2023-10-23,11,36.0,17.0
108,서울,2023-10-23 12:00:00,19.7,0.0,61,6,1634,2023-10-23,12,,
108,서울,2023-10-23 13:00:00,19.7,0.0,59,6,1905,2023-10-23,13,,
108,서울,2023-10-23 14:00:00,20.9,0.0,51,4,2057,2023-10-23,14,36.0,
108,서울,2023-10-23 15:00:00,20.6,0.0,51,6,2909,2023-10-23,15,36.0,18.0
108,서울,2023-10-23 16:00:00,20.0,0.0,52,6,3783,2023-10-23,16,30.0,12.0
108,서울,2023-10-23 17:00:00,18.7,0.0,59,3,2720,2023-10-23,17,26.0,13.0
108,서울,2023-10-23 18:00:00,17.2,0.0,61,0,3301,2023-10-23,18,30.0,12.0
108,서울,2023-10-23 19:00:00,16.1,0.0,64,0,2638,2023-10-23,19,32.0,16.0
108,서울,2023-10-23 20:00:00,15.2,0.0,67,0,2271,2023-10-23,20,37.0,26.0
108,서울,2023-10-23 21:00:00,14.6,0.0,71,0,2078,2023-10-23,21,31.0,18.0
108,서울,2023-10-23 22:00:00,14.1,0.0,76,0,1924,2023-10-23,22,32.0,20.0
108,서울,2023-10-23 23:00:00,13.6,0.0,78,6,1628,2023-10-23,23,31.0,20.0
108,서울,2023-10-24 00:00:00,13.4,0.0,78,5,1470,2023-10-24,0,30.0,23.0
108,서울,2023-10-24 01:00:00,13.2,0.0,81,7,1268,2023-10-24,1,30.0,18.0
108,서울,2023-10-24 02:00:00,13.2,0.0,82,7,1242,2023-10-24,2,31.0,22.0
108,서울,2023-10-24 03:00:00,13.0,0.0,81,5,1090,2023-10-24,3,29.0,19.0
108,서울,2023-10-24 04:00:00,12.2,0.0,86,0,839,2023-10-24,4,32.0,22.0
108,서울,2023-10-24 05:00:00,11.7,0.0,87,0,704,2023-10-24,5,29.0,19.0
108,서울,2023-10-24 06:00:00,11.3,0.0,89,5,565,2023-10-24,6,32.0,19.0
108,서울,2023-10-24 07:00:00,11.4,0.0,92,6,430,2023-10-24,7,31.0,18.0
108,서울,2023-10-24 08:00:00,12.0,0.0,91,7,574,2023-10-24,8,39.0,27.0
108,서울,2023-10-24 09:00:00,13.4,0.0,88,7,647,2023-10-24,9,39.0,25.0
108,서울,2023-10-24 10:00:00,14.7,0.0,82,6,786,2023-10-24,10,43.0,28.0
